subject,difficulty,condition,size,arousal,t_s
3,0,2,medium,99.71485466947462,51.453125
3,0,2,medium,99.98251487722985,53.546875
3,0,2,medium,99.99881090756185,55.5625
3,0,2,medium,99.99992250559052,57.640625
3,0,2,medium,99.9506482305731,59.72265625
3,0,2,small,99.98897341214456,61.7734375
3,1,3,large,23.81156486575971,2.9921875
3,1,3,large,63.4861328644618,5.01953125
3,1,3,large,96.21500409487979,7.0859375
3,1,3,large,99.57934323158355,9.17578125
3,1,3,large,99.97085133113852,11.19140625
3,1,3,large,99.97977299476622,13.23046875
3,1,3,large,99.98935927743432,15.23046875
3,1,3,large,99.86636825388683,17.23046875
3,1,3,large,96.73537471204439,19.2421875
3,1,3,large,97.41981163602506,21.2421875
3,1,3,large,99.6130529360473,23.2421875
3,1,3,large,99.63030405660027,25.2421875
3,1,3,large,98.3860314565193,27.25390625
3,1,3,large,95.45805973086671,29.2578125
3,1,3,medium,98.94940430259777,31.25390625
3,1,3,medium,98.9099972227833,33.26953125
3,1,3,medium,99.7591513874582,35.296875
3,0,2,large,48.755611194329006,2.9921875
3,0,2,large,58.077420705258,4.9921875
3,0,2,large,58.14259552105335,6.9921875
3,0,2,large,54.716046814110754,8.98828125
3,0,2,large,55.37401502323579,10.98828125
3,0,2,large,55.394125231646186,12.9921875
3,0,2,large,55.39025459516665,14.98828125
3,0,2,large,63.88915604284079,16.98828125
3,0,2,large,91.49435973208126,19.00390625
3,0,2,large,98.1685641463149,21.02734375
3,0,2,large,95.28896252480071,23.04296875
3,0,2,large,89.28699599854522,25.0703125
3,0,2,large,76.13975310632205,27.06640625
3,0,2,large,79.75135022068571,29.08203125
3,0,2,medium,69.51595692417249,31.109375
3,0,2,medium,95.01538525545052,33.109375
3,0,2,medium,99.66011489018653,35.1328125
3,0,2,medium,98.79888823822543,37.1328125
3,0,2,medium,94.34138201676782,39.16015625
3,0,2,medium,99.01431288480542,41.171875
3,0,2,medium,99.93459461453854,43.2265625
3,0,2,medium,99.9955510277972,45.2421875
3,0,2,medium,99.99970030481393,47.265625
3,0,2,medium,99.99998064573974,49.3203125
3,0,2,medium,99.88897841267388,51.3203125
3,0,2,medium,99.05658934936235,53.359375
3,0,2,medium,99.44763063097821,55.359375
3,0,2,medium,99.95531852678889,57.359375
3,0,2,medium,99.53734951498265,59.38671875
3,0,2,small,97.18586778488822,61.41015625
3,0,2,small,99.62678178611702,63.4375
3,1,3,large,42.87000031439718,2.9921875
3,1,3,large,75.52650166345616,4.9921875
3,1,3,large,79.36564322642278,6.9921875
3,1,3,large,95.87838683376839,9.015625
3,1,3,large,96.5502830584598,11.015625
3,1,3,large,79.91406180067307,13.015625
3,1,3,large,76.80598796062019,15.015625
3,1,3,large,95.40247912741533,17.015625
3,1,3,large,90.99044559622227,19.03515625
3,1,3,large,89.0400444805272,21.03125
3,1,3,large,86.04222364282265,23.03125
3,1,3,large,98.21357136044611,25.03125
3,1,3,large,98.2186374778201,27.04296875
3,1,3,large,99.19658196096276,29.04296875
3,1,3,medium,99.74766421647831,31.05078125
3,1,3,medium,93.47063800128342,33.0546875
3,0,1,large,28.78888900444859,2.9921875
3,0,1,large,25.47257011201057,4.9921875
3,0,1,large,21.816591261093315,6.9921875
3,0,1,large,18.124105179702234,8.98046875
3,0,1,large,16.4168734599519,10.9921875
3,0,1,large,14.913024114103443,12.9921875
3,0,1,large,16.32876954575581,14.9921875
3,0,1,large,55.04785135739374,16.9921875
