subject,condition,t,tb,arousal,above,crash3,crash5
13,2,16,3,10.722165790966148,0.0,1.0,1.0
13,2,0,0,0.0,0.0,0.0,0.0
13,2,1,0,0.40706011281958676,0.0,0.0,0.0
13,2,2,0,0.8344264199279678,0.0,0.0,0.0
13,2,3,0,1.0117734088730177,0.0,0.0,0.0
13,2,4,0,0.5967481088777791,0.0,0.0,0.0
13,2,5,1,0.597103613308745,0.0,0.0,0.0
13,2,6,1,1.7564282444039625,0.0,0.0,0.0
13,2,7,1,1.3717234051924398,0.0,0.0,0.0
13,2,8,1,0.8297611029655008,0.0,0.0,0.0
13,2,9,1,2.1824338493457516,0.0,0.0,0.0
13,2,10,2,22.31242109879447,1.0,0.0,0.0
13,2,11,2,28.4037958424995,1.0,0.0,0.0
13,2,12,2,16.215981810811268,1.0,0.0,0.0
13,2,13,2,8.611590832394942,0.0,0.0,0.0
13,2,14,2,7.852104998275742,0.0,0.0,0.0
13,2,15,3,28.274565753820404,1.0,0.0,0.0
13,2,16,3,73.51092354910627,1.0,0.0,0.0
13,2,17,3,91.59075718343135,1.0,0.0,0.0
13,2,18,3,70.82613461519254,1.0,0.0,0.0
13,2,19,3,37.0195129530234,1.0,0.0,0.0
13,2,20,4,19.007165855417295,0.0,0.0,1.0
13,2,21,4,10.217967659920433,0.0,0.0,1.0
13,2,22,4,19.729164502196628,0.0,1.0,1.0
13,2,23,4,25.941723270991346,1.0,1.0,1.0
13,2,24,4,43.37454649151974,1.0,1.0,1.0
13,3,0,0,0.0,0.0,0.0,0.0
13,3,1,0,0.1846305693095754,0.0,0.0,0.0
13,3,2,0,1.8374863849786633,0.0,0.0,0.0
13,3,3,0,3.808396785247659,0.0,0.0,0.0
13,3,4,0,3.457129818562291,0.0,0.0,1.0
13,3,5,1,2.730483074871557,0.0,0.0,1.0
13,3,6,1,1.581699542370528,0.0,1.0,1.0
13,3,7,1,1.0178485472337953,0.0,1.0,1.0
13,3,8,1,1.3786115798008791,0.0,1.0,1.0
13,2,0,0,0.0,0.0,0.0,0.0
13,2,1,0,3.8395167985841097,0.0,0.0,0.0
13,2,2,0,4.545487300886182,0.0,0.0,0.0
13,2,3,0,4.579166465978783,0.0,0.0,0.0
13,2,4,0,12.645828018605247,1.0,0.0,0.0
13,2,5,1,30.50111374105174,1.0,0.0,0.0
13,2,6,1,24.316891811301964,1.0,0.0,0.0
13,2,7,1,24.702437509718003,1.0,0.0,0.0
13,2,8,1,62.11302697343112,1.0,0.0,0.0
13,2,9,1,86.61928731528667,1.0,0.0,0.0
13,2,10,2,95.85812161333824,1.0,0.0,1.0
13,2,11,2,92.48341184978679,1.0,0.0,1.0
13,2,12,2,68.94896113889278,1.0,1.0,1.0
13,2,13,2,63.1807287234978,1.0,1.0,1.0
13,2,14,2,81.96920893473207,1.0,1.0,1.0
13,3,0,0,0.0,0.0,0.0,0.0
13,3,1,0,0.005197941160806616,0.0,0.0,0.0
13,3,2,0,0.35502780192430916,0.0,0.0,0.0
13,3,3,0,0.6122555561629093,0.0,0.0,0.0
13,3,4,0,0.3560312271487738,0.0,0.0,0.0
13,3,5,1,0.1829307227075314,0.0,0.0,0.0
13,3,6,1,0.09391976463505088,0.0,0.0,0.0
13,3,7,1,0.05909371869339192,0.0,0.0,0.0
13,3,8,1,0.07095459564566603,0.0,0.0,0.0
13,3,9,1,0.4371724502787509,0.0,0.0,0.0
13,3,10,2,3.9522433270650743,0.0,0.0,0.0
13,3,11,2,6.169294887068337,0.0,0.0,0.0
13,3,12,2,6.015829010861124,0.0,0.0,0.0
13,3,13,2,7.617493306247232,0.0,0.0,0.0
13,3,14,2,8.121653983487402,0.0,0.0,0.0
13,3,15,3,14.965283508125776,0.0,0.0,0.0
13,3,16,3,26.070708232699005,1.0,0.0,0.0
13,3,17,3,22.684224229978724,1.0,0.0,0.0
13,3,18,3,15.827426373063284,0.0,0.0,0.0
13,3,19,3,10.465344440297695,0.0,0.0,0.0
13,3,20,4,6.7887909295213795,0.0,0.0,0.0
13,3,21,4,4.955385483614263,0.0,0.0,0.0
13,3,22,4,5.040517031710044,0.0,0.0,0.0
13,3,23,4,6.66601760362271,0.0,0.0,0.0
13,3,24,4,5.653038281763708,0.0,0.0,0.0
13,3,25,5,6.797963970528249,0.0,0.0,0.0
13,3,26,5,11.057963840416342,0.0,0.0,0.0
13,3,27,5,8.006039716423812,0.0,0.0,0.0
13,3,28,5,8.978500599606013,0.0,0.0,0.0
13,3,29,5,25.75465792103082,0.0,0.0,0.0
13,3,30,6,30.936490808017364,0.0,0.0,0.0
13,3,31,6,26.934241216930694,0.0,0.0,0.0
13,3,32,6,22.816975187438473,0.0,0.0,0.0
13,3,33,6,20.862144382184297,0.0,0.0,0.0
13,3,34,6,19.318241018570127,0.0,0.0,1.0
13,3,35,7,14.969114414123872,0.0,0.0,1.0
13,3,36,7,21.596889693668196,0.0,1.0,1.0
13,3,37,7,22.365325550973786,0.0,1.0,1.0
13,3,38,7,14.373252687094901,0.0,1.0,1.0
13,1,0,0,0.0,0.0,0.0,0.0
13,1,1,0,0.0015900285051718792,0.0,0.0,0.0
13,1,2,0,0.058623576367004965,0.0,0.0,0.0
13,1,3,0,0.051623194760647084,0.0,0.0,0.0
13,1,4,0,0.026504231929269866,0.0,0.0,0.0
13,1,5,1,0.01360772639929739,0.0,0.0,0.0
13,1,6,1,0.006986439684511023,0.0,0.0,0.0
13,1,7,1,0.013593213077954108,0.0,0.0,0.0
13,1,8,1,0.13828858129001964,0.0,0.0,0.0
13,1,9,1,0.11546310348942537,0.0,0.0,0.0
13,1,10,2,0.16941702891748361,0.0,0.0,0.0
13,1,11,2,0.6995594291127412,0.0,0.0,0.0
13,1,12,2,0.48400646612924525,0.0,0.0,0.0
13,1,13,2,0.2727062768311646,0.0,0.0,0.0
13,1,14,2,0.3510816832316951,0.0,0.0,0.0
13,1,15,3,0.3981553228618673,0.0,0.0,0.0
13,1,16,3,0.3973485052907817,0.0,0.0,0.0
13,1,17,3,0.7750508059229371,0.0,0.0,0.0
13,1,18,3,2.171455653608706,0.0,0.0,0.0
13,1,19,3,2.1038228062994997,0.0,0.0,0.0
13,1,20,4,2.116948534246281,0.0,0.0,0.0
13,1,21,4,6.714779002564808,0.0,0.0,0.0
13,1,22,4,14.050867221713682,0.0,0.0,0.0
13,1,23,4,13.499321033080793,0.0,0.0,0.0
13,1,24,4,11.15850276712427,0.0,0.0,0.0
13,1,25,5,14.688651663939027,0.0,0.0,0.0
13,1,26,5,25.814414179973966,0.0,0.0,0.0
13,1,27,5,50.10769756969199,1.0,0.0,0.0
13,1,28,5,69.19929498051312,1.0,0.0,0.0
13,1,29,5,56.53345362500106,1.0,0.0,0.0
13,1,30,6,34.84728244087211,0.0,0.0,1.0
13,1,31,6,20.084512589192006,0.0,0.0,1.0
13,1,32,6,12.176084922533992,0.0,1.0,1.0
13,1,33,6,7.129978169990706,0.0,1.0,1.0
13,1,34,6,5.639798297735215,0.0,1.0,1.0
13,1,0,0,0.0,0.0,0.0,0.0
13,1,1,0,3.1501043081157514,0.0,0.0,0.0
13,1,2,0,3.823258922186597,0.0,0.0,0.0
13,1,3,0,2.355851449901423,0.0,0.0,0.0
13,1,4,0,1.2432810476115028,0.0,0.0,0.0
13,1,5,1,0.6425071917980356,0.0,0.0,0.0
13,1,6,1,0.33051262291900374,0.0,0.0,0.0
13,1,7,1,0.9326130498939229,0.0,0.0,0.0
13,1,8,1,1.7285686827570819,0.0,0.0,0.0
13,1,9,1,1.7074294221521118,0.0,0.0,0.0
13,1,10,2,6.560335252768752,0.0,0.0,0.0
13,1,11,2,13.149657296790606,0.0,0.0,0.0
13,1,12,2,9.688553191722066,0.0,0.0,0.0
13,1,13,2,6.288899498225015,0.0,0.0,0.0
13,1,14,2,9.914809271708673,0.0,0.0,0.0
13,1,15,3,9.393195351868528,0.0,0.0,0.0
13,1,16,3,6.438030486210677,0.0,0.0,0.0
13,1,17,3,6.700992846908532,0.0,0.0,0.0
13,1,18,3,6.7420717498148734,0.0,0.0,0.0
13,1,19,3,3.999760134632077,0.0,0.0,0.0
13,1,20,4,2.156575176520888,0.0,0.0,0.0
13,1,21,4,1.7945786931725136,0.0,0.0,0.0
13,1,22,4,4.479987781447712,0.0,0.0,0.0
13,1,23,4,11.149650976732405,0.0,0.0,0.0
13,1,24,4,10.22179614319288,0.0,0.0,1.0
13,1,25,5,6.705991261384792,0.0,0.0,1.0
13,1,26,5,9.421979814128594,0.0,1.0,1.0
13,1,27,5,41.46831351197705,1.0,1.0,1.0
13,1,28,5,72.32955047385255,1.0,1.0,1.0
13,3,0,0,0.0,0.0,0.0,0.0
13,3,1,0,1.0707178924461929,0.0,0.0,0.0
13,3,2,0,0.7841219046605574,0.0,0.0,0.0
13,3,3,0,0.40694525009924454,0.0,0.0,0.0
13,3,4,0,0.36438317369678874,0.0,0.0,0.0
13,3,5,1,0.26990442572548184,0.0,0.0,0.0
13,3,6,1,0.13857355267012328,0.0,0.0,0.0
13,3,7,1,0.7938050497240856,0.0,0.0,0.0
13,3,8,1,8.030343926867168,0.0,0.0,0.0
13,3,9,1,5.717407954037016,0.0,0.0,0.0
13,3,10,2,2.935415120095715,0.0,0.0,0.0
13,3,11,2,2.5473388540954254,0.0,0.0,0.0
13,3,12,2,28.883239718961526,1.0,0.0,0.0
13,3,13,2,44.629486007105605,1.0,0.0,0.0
13,3,14,2,44.28999436426114,1.0,0.0,0.0
13,3,15,3,31.89866689009672,1.0,0.0,0.0
13,3,16,3,21.132296784290062,1.0,0.0,0.0
13,3,17,3,27.401287229436335,1.0,0.0,0.0
13,3,18,3,35.655534272957766,1.0,0.0,0.0
13,3,19,3,28.686809238078837,1.0,0.0,0.0
13,3,20,4,19.017636196261506,0.0,0.0,0.0
13,3,21,4,17.87679187391388,0.0,0.0,0.0
13,3,22,4,18.936439900546166,0.0,0.0,0.0
13,3,23,4,17.752249139109868,0.0,0.0,0.0
13,3,24,4,21.57230295715893,0.0,0.0,0.0
13,3,25,5,44.299850808361924,1.0,0.0,0.0
13,3,26,5,69.54833397262922,1.0,0.0,1.0
13,3,27,5,70.84780204849746,1.0,0.0,1.0
13,3,28,5,39.59617046461907,1.0,1.0,1.0
13,3,29,5,20.343306392714553,0.0,1.0,1.0
13,3,30,6,19.387201006928485,0.0,1.0,1.0
13,3,0,0,0.0,0.0,0.0,0.0
13,3,1,0,0.0,0.0,0.0,0.0
13,3,2,0,0.0,0.0,0.0,0.0
13,3,3,0,0.00574414439557557,0.0,0.0,0.0
13,3,4,0,0.03923737027286307,0.0,0.0,0.0
13,3,5,1,0.030810795828558075,0.0,0.0,0.0
13,3,6,1,0.015818790029399715,0.0,0.0,0.0
13,3,7,1,0.022110948380140837,0.0,0.0,0.0
13,3,8,1,0.2705508847694784,0.0,0.0,0.0
13,3,9,1,0.4587335697730296,0.0,0.0,0.0
13,3,10,2,0.3125465671128934,0.0,0.0,0.0
13,3,11,2,0.16056827697190829,0.0,0.0,0.0
13,3,12,2,0.14164648856511258,0.0,0.0,0.0
13,3,13,2,2.6057899694558095,0.0,0.0,0.0
13,3,14,2,6.442667820066479,0.0,0.0,0.0
13,3,15,3,19.427994804448883,1.0,0.0,0.0
13,3,16,3,42.25438144943186,1.0,0.0,0.0
13,3,17,3,45.189032438136465,1.0,0.0,0.0
13,3,18,3,40.55659627352726,1.0,0.0,0.0
13,3,19,3,32.61403564982846,1.0,0.0,0.0
13,3,20,4,24.33596398142815,1.0,0.0,0.0
13,3,21,4,26.163199427897187,1.0,0.0,0.0
13,3,22,4,23.91099638321191,0.0,0.0,0.0
13,3,23,4,14.807158133475548,0.0,0.0,0.0
13,3,24,4,7.701413831020142,0.0,0.0,0.0
13,3,25,5,6.824717974139514,0.0,0.0,0.0
13,3,26,5,34.091309412711546,1.0,0.0,0.0
13,3,27,5,44.77901459035803,1.0,0.0,0.0
13,3,28,5,29.260858390297564,0.0,0.0,0.0
13,3,29,5,21.416779774917316,0.0,0.0,0.0
13,3,30,6,19.06958432815938,0.0,0.0,1.0
13,3,31,6,12.23761472996817,0.0,0.0,1.0
13,3,32,6,6.647904436118164,0.0,1.0,1.0
13,3,33,6,9.510815892008026,0.0,1.0,1.0
13,3,34,6,16.783858757261484,0.0,1.0,1.0
13,1,0,0,0.0,0.0,0.0,0.0
13,1,1,0,0.889485338995732,0.0,0.0,0.0
13,1,2,0,1.6690105785814273,0.0,0.0,0.0
13,1,3,0,1.1266864180176186,0.0,0.0,0.0
13,1,4,0,0.5785287373524045,0.0,0.0,0.0
13,1,5,1,0.29702655760903507,0.0,0.0,0.0
13,1,6,1,0.15249851948379917,0.0,0.0,0.0
13,1,7,1,0.0782953505301079,0.0,0.0,0.0
13,1,8,1,0.05275636854760547,0.0,0.0,0.0
13,1,9,1,0.8152097359298902,0.0,0.0,0.0
13,1,10,2,1.241501121643348,0.0,0.0,0.0
13,1,11,2,0.654352599458123,0.0,0.0,0.0
13,1,12,2,0.3527364404362646,0.0,0.0,0.0
13,1,13,2,0.408886355328748,0.0,0.0,0.0
13,1,14,2,0.2902748034641073,0.0,0.0,0.0
13,1,15,3,0.15803497116074497,0.0,0.0,0.0
13,1,16,3,0.667198043855214,0.0,0.0,0.0
13,1,17,3,3.1071999629342772,0.0,0.0,0.0
13,1,18,3,6.518233721527222,0.0,0.0,0.0
13,1,19,3,7.441797122913537,0.0,0.0,0.0
13,1,20,4,9.179607129811986,0.0,0.0,0.0
13,1,21,4,18.83206030354746,0.0,0.0,0.0
13,1,22,4,23.98020439867923,0.0,0.0,0.0
13,1,23,4,20.242486596730345,0.0,0.0,0.0
13,1,24,4,14.28890267233415,0.0,0.0,0.0
13,1,25,5,8.73957453534964,0.0,0.0,0.0
13,1,26,5,6.942971732410582,0.0,0.0,1.0
13,1,27,5,7.668363825571804,0.0,0.0,1.0
13,1,28,5,6.370123783542892,0.0,1.0,1.0
13,1,29,5,7.857212433158841,0.0,1.0,1.0
13,1,30,6,14.468143806582766,0.0,1.0,1.0
13,3,0,0,0.0,0.0,0.0,0.0
13,3,1,0,0.020824759499988604,0.0,0.0,0.0
13,3,2,0,0.02953485272981322,0.0,0.0,0.0
13,3,3,0,0.01747290577065689,0.0,0.0,0.0
13,3,4,0,0.008970888941898628,0.0,0.0,0.0
13,3,5,1,0.0046058079557109366,0.0,0.0,0.0
13,3,6,1,0.0023647006514385055,0.0,0.0,0.0
13,3,7,1,0.008928340450918735,0.0,0.0,0.0
13,3,8,1,0.006138338936353224,0.0,0.0,0.0
13,3,9,1,0.003151528292348062,0.0,0.0,0.0
13,3,10,2,0.2377605081125757,0.0,0.0,0.0
13,3,11,2,0.8870840093691164,0.0,0.0,0.0
13,3,12,2,0.5298864953730507,0.0,0.0,0.0
13,3,13,2,0.29468788788938655,0.0,0.0,0.0
13,3,14,2,4.353951565979406,0.0,0.0,0.0
13,3,15,3,15.11933871128672,0.0,0.0,0.0
13,3,16,3,14.844852711988544,0.0,0.0,0.0
13,3,17,3,8.82635342013398,0.0,0.0,0.0
13,3,18,3,5.386321347281711,0.0,0.0,0.0
13,3,19,3,3.9481292833525607,0.0,0.0,0.0
13,3,20,4,3.6317154741757554,0.0,0.0,0.0
13,3,21,4,4.169232078492327,0.0,0.0,0.0
13,3,22,4,2.9999868192004477,0.0,0.0,0.0
13,3,23,4,2.4663609018801163,0.0,0.0,0.0
13,3,24,4,5.220737100314978,0.0,0.0,0.0
13,3,25,5,11.400052391686275,0.0,0.0,0.0
13,3,26,5,21.30083064306404,0.0,0.0,0.0
13,3,27,5,35.57340390287473,1.0,0.0,0.0
13,3,28,5,45.018940890033974,1.0,0.0,0.0
13,3,29,5,42.84490228798667,1.0,0.0,0.0
13,3,30,6,33.63300432090486,0.0,0.0,1.0
13,3,31,6,23.23024005025828,0.0,0.0,1.0
13,3,32,6,15.639747277091427,0.0,1.0,1.0
13,3,33,6,10.818569986393381,0.0,1.0,1.0
13,3,34,6,10.964042346964819,0.0,1.0,1.0
13,2,0,0,0.0,0.0,0.0,0.0
13,2,1,0,0.0,0.0,0.0,0.0
13,2,2,0,0.002216707122397853,0.0,0.0,0.0
13,2,3,0,0.11492164523611964,0.0,0.0,0.0
13,2,4,0,0.21783661650055433,0.0,0.0,0.0
13,2,5,1,0.1367912035640526,0.0,0.0,0.0
13,2,6,1,0.07042377781594289,0.0,0.0,0.0
13,2,7,1,0.06093623131053916,0.0,0.0,0.0
13,2,8,1,0.058314401913322864,0.0,0.0,0.0
13,2,9,1,0.030148348307085127,0.0,0.0,0.0
13,2,10,2,0.06828185052112444,0.0,0.0,0.0
13,2,11,2,0.2534749717955148,0.0,0.0,0.0
13,2,12,2,0.24516299879566925,0.0,0.0,0.0
13,2,13,2,0.3662167767266854,0.0,0.0,0.0
13,2,14,2,3.014275167129476,0.0,0.0,0.0
13,2,15,3,5.257345998098774,0.0,0.0,0.0
13,2,16,3,4.975219038963775,0.0,0.0,0.0
13,2,17,3,4.470468804427549,0.0,0.0,0.0
13,2,18,3,3.4840973051405193,0.0,0.0,0.0
13,2,19,3,3.326757417788264,0.0,0.0,0.0
13,2,20,4,3.154893969032108,0.0,0.0,0.0
13,2,21,4,2.2940106333462813,0.0,0.0,0.0
13,2,22,4,1.5172936904288261,0.0,0.0,0.0
13,2,23,4,0.867286251985433,0.0,0.0,0.0
13,2,24,4,0.9559032743566038,0.0,0.0,0.0
13,2,25,5,5.168071608747207,0.0,0.0,0.0
13,2,26,5,9.096462011169866,0.0,0.0,0.0
13,2,27,5,6.750797800661873,0.0,0.0,0.0
13,2,28,5,3.757865663566064,0.0,0.0,0.0
13,2,29,5,2.436047429062255,0.0,0.0,0.0
13,2,30,6,4.752185206744344,0.0,0.0,0.0
13,2,31,6,6.925939993203993,0.0,0.0,0.0
13,2,32,6,7.427065270490324,0.0,0.0,0.0
13,2,33,6,6.397730405658334,0.0,0.0,0.0
13,2,34,6,4.316907976136891,0.0,0.0,1.0
13,2,35,7,8.24447328282819,0.0,0.0,1.0
13,2,36,7,32.19988963408213,0.0,1.0,1.0
13,2,37,7,42.049576783696764,0.0,1.0,1.0
13,2,38,7,42.354960122758456,0.0,1.0,1.0
14,2,0,0,0.0,0.0,0.0,0.0
14,2,1,0,6.544674415158702,0.0,0.0,0.0
14,2,2,0,11.273103450225905,1.0,0.0,0.0
14,2,3,0,11.079127834027929,1.0,0.0,0.0
14,2,4,0,17.1401334845653,1.0,0.0,0.0
14,2,5,1,29.71879755464401,1.0,0.0,0.0
14,2,6,1,31.835168665041582,1.0,0.0,0.0
14,2,7,1,35.20241510716687,1.0,0.0,0.0
14,2,8,1,43.56626874528895,1.0,0.0,0.0
14,2,9,1,54.10450338042559,1.0,0.0,0.0
14,2,10,2,71.44059083294276,1.0,0.0,0.0
14,2,11,2,76.03366353188159,1.0,0.0,0.0
14,2,12,2,64.2793679890199,1.0,0.0,0.0
14,2,13,2,50.36092096429301,1.0,0.0,0.0
14,2,14,2,45.05248494718606,1.0,0.0,0.0
14,2,15,3,45.80874773661397,1.0,0.0,0.0
14,2,16,3,51.95773281716401,1.0,0.0,0.0
14,2,17,3,53.21148411693848,1.0,0.0,0.0
14,2,18,3,51.22118677839177,1.0,0.0,0.0
14,2,19,3,58.146068040823494,1.0,0.0,0.0
14,2,20,4,65.76040314090544,1.0,0.0,0.0
14,2,21,4,73.83451178640368,1.0,0.0,0.0
14,2,22,4,76.89008804712302,1.0,0.0,0.0
14,2,23,4,78.89804877951698,1.0,0.0,0.0
14,2,24,4,76.38700438963959,1.0,0.0,0.0
14,2,25,5,68.34506774422415,1.0,0.0,0.0
14,2,26,5,60.03969600331148,1.0,0.0,0.0
14,2,27,5,54.78601545478344,1.0,0.0,0.0
14,2,28,5,46.42216931738861,1.0,0.0,0.0
14,2,29,5,33.68095983466779,0.0,0.0,0.0
14,2,30,6,34.24108944931344,0.0,0.0,0.0
14,2,31,6,40.57692034320102,0.0,0.0,0.0
14,2,32,6,40.63999652324705,0.0,0.0,0.0
14,2,33,6,46.4772443775029,0.0,0.0,0.0
14,2,34,6,58.52194003220023,1.0,0.0,0.0
14,2,35,7,58.28872386018222,1.0,0.0,0.0
14,2,36,7,45.12365628382105,0.0,0.0,0.0
14,2,37,7,36.77514999143823,0.0,0.0,0.0
14,2,38,7,52.53029772716167,0.0,0.0,0.0
14,2,39,7,79.05423892191153,1.0,0.0,0.0
14,2,40,8,78.21989446293524,0.0,0.0,0.0
14,2,41,8,63.91533611398198,0.0,0.0,0.0
14,2,42,8,67.07749574721585,0.0,0.0,0.0
14,2,43,8,61.71028523084824,0.0,0.0,0.0
14,2,44,8,50.44985020890145,0.0,0.0,1.0
14,2,45,9,45.97824795742763,0.0,0.0,1.0
14,2,46,9,41.450233978893884,0.0,1.0,1.0
14,2,47,9,42.923531504360795,0.0,1.0,1.0
14,2,48,9,46.676915849112454,0.0,1.0,1.0
14,1,0,0,0.0,0.0,0.0,0.0
14,1,1,0,0.00018138650254484603,0.0,0.0,0.0
14,1,2,0,0.12855540027193374,0.0,0.0,0.0
14,1,3,0,0.7241598937299571,0.0,0.0,0.0
14,1,4,0,4.745478765732379,0.0,0.0,0.0
14,1,5,1,11.725367950513363,1.0,0.0,0.0
14,1,6,1,12.526012589315418,1.0,0.0,0.0
14,1,7,1,11.743990188384696,1.0,0.0,0.0
14,1,8,1,13.226796027740164,1.0,0.0,0.0
14,1,9,1,15.039741763087434,1.0,0.0,0.0
14,1,10,2,19.005760173962948,1.0,0.0,0.0
14,1,11,2,24.88815618857424,1.0,0.0,0.0
14,1,12,2,30.47755961367852,1.0,0.0,0.0
14,1,13,2,30.83736210953182,1.0,0.0,0.0
14,1,14,2,26.55858728817045,1.0,0.0,0.0
14,1,15,3,27.160862686439195,1.0,0.0,0.0
14,1,16,3,40.64439651695887,1.0,0.0,0.0
14,1,17,3,52.41872421879077,1.0,0.0,0.0
14,1,18,3,57.23685840802423,1.0,0.0,0.0
14,1,19,3,51.705936561254305,1.0,0.0,0.0
14,1,20,4,44.83281373629598,1.0,0.0,0.0
14,1,21,4,47.04595857104326,1.0,0.0,0.0
14,1,22,4,45.69861503414476,1.0,0.0,0.0
14,1,23,4,50.203704060842995,1.0,0.0,0.0
14,1,24,4,64.32124682387331,1.0,0.0,0.0
14,1,25,5,73.1155506346034,1.0,0.0,0.0
14,1,26,5,76.7031321632376,1.0,0.0,0.0
14,1,27,5,76.22517868444501,1.0,0.0,0.0
14,1,28,5,75.68957132900039,1.0,0.0,1.0
14,1,29,5,74.31396872093569,1.0,0.0,1.0
14,1,30,6,73.95855792347507,1.0,1.0,1.0
14,1,31,6,79.64064824739059,1.0,1.0,1.0
14,1,32,6,89.8072885355528,1.0,1.0,1.0
14,2,0,0,0.0,0.0,0.0,0.0
14,2,1,0,0.09608388803010229,0.0,0.0,0.0
14,2,2,0,0.07476255345035218,0.0,0.0,0.0
14,2,3,0,0.06903358830423846,0.0,0.0,0.0
14,2,4,0,0.1378414230102446,0.0,0.0,0.0
14,2,5,1,0.15381266196509352,0.0,0.0,0.0
14,2,6,1,0.40802537241508396,0.0,0.0,0.0
14,2,7,1,0.5208156979973948,0.0,0.0,0.0
14,2,8,1,0.4086725527386016,0.0,0.0,0.0
14,2,9,1,0.6103611484632243,0.0,0.0,0.0
14,2,10,2,1.2280007610320003,0.0,0.0,0.0
14,2,11,2,1.5257489308751078,0.0,0.0,0.0
14,2,12,2,1.4851912381350874,0.0,0.0,0.0
14,2,13,2,1.8314047791069925,0.0,0.0,0.0
14,2,14,2,3.0287924933204575,0.0,0.0,0.0
14,2,15,3,5.846528454269738,0.0,0.0,0.0
14,2,16,3,12.358687537618692,0.0,0.0,0.0
14,2,17,3,27.233962792524636,1.0,0.0,0.0
14,2,18,3,48.761096524944264,1.0,0.0,0.0
14,2,19,3,64.2906271618341,1.0,0.0,0.0
14,2,20,4,62.350370485450256,1.0,0.0,0.0
14,2,21,4,47.81867186098776,1.0,0.0,0.0
14,2,22,4,44.09768799843563,1.0,0.0,0.0
14,2,23,4,52.1707921093071,1.0,0.0,0.0
14,2,24,4,65.76023221642504,1.0,0.0,0.0
14,2,25,5,78.19570288569909,1.0,0.0,0.0
14,2,26,5,85.98605942034877,1.0,0.0,0.0
14,2,27,5,91.71566648792077,1.0,0.0,0.0
14,2,28,5,90.21727016750762,1.0,0.0,0.0
14,2,29,5,86.42167133640714,1.0,0.0,0.0
14,2,30,6,86.81009779242046,1.0,0.0,0.0
14,2,31,6,91.25455970318032,1.0,0.0,0.0
14,2,32,6,95.58437556979435,1.0,0.0,0.0
14,2,33,6,91.61971334542,1.0,0.0,0.0
14,2,34,6,68.35181265808389,1.0,0.0,0.0
14,2,35,7,48.761296635660386,0.0,0.0,0.0
14,2,36,7,54.68447330527592,0.0,0.0,0.0
14,2,37,7,77.93591942431001,1.0,0.0,0.0
14,2,38,7,86.46298234937949,1.0,0.0,0.0
14,2,39,7,82.04779871259379,1.0,0.0,0.0
14,2,40,8,74.0930389930268,0.0,0.0,1.0
14,2,41,8,67.30199852151478,0.0,0.0,1.0
14,2,42,8,60.56212953168475,0.0,1.0,1.0
14,2,43,8,67.58486559492971,0.0,1.0,1.0
14,2,44,8,74.91739843993588,0.0,1.0,1.0
14,2,0,0,0.0,0.0,0.0,0.0
14,2,1,0,0.00027547281086269374,0.0,0.0,0.0
14,2,2,0,0.051500042381087345,0.0,0.0,0.0
14,2,3,0,0.34541658921959045,0.0,0.0,0.0
14,2,4,0,1.0017752050059583,0.0,0.0,0.0
14,2,5,1,2.93558466213009,0.0,0.0,0.0
14,2,6,1,11.172639954788817,1.0,0.0,0.0
14,2,7,1,27.104413010101094,1.0,0.0,0.0
14,2,8,1,48.7550825200927,1.0,0.0,0.0
14,2,9,1,54.63692368147835,1.0,0.0,0.0
14,2,10,2,51.85987002789196,1.0,0.0,0.0
14,2,11,2,51.16195556049295,1.0,0.0,0.0
14,2,12,2,46.814312364073416,1.0,0.0,0.0
14,2,13,2,54.63696647492043,1.0,0.0,0.0
14,2,14,2,76.87651186864224,1.0,0.0,0.0
14,2,15,3,83.1819152543869,1.0,0.0,0.0
14,2,16,3,71.00870880358849,1.0,0.0,0.0
14,2,17,3,55.953347068109366,1.0,0.0,0.0
14,2,18,3,55.02250704731156,1.0,0.0,0.0
14,2,19,3,58.179223469970864,1.0,0.0,0.0
14,2,20,4,61.909055656831505,1.0,0.0,0.0
14,2,21,4,73.88071183677145,1.0,0.0,0.0
14,2,22,4,81.58463570205174,1.0,0.0,0.0
14,2,23,4,67.59125234595516,1.0,0.0,0.0
14,2,24,4,44.04852616727802,1.0,0.0,0.0
14,2,25,5,39.16172774559391,1.0,0.0,0.0
14,2,26,5,58.00215136123698,1.0,0.0,0.0
14,2,27,5,66.43546148048394,1.0,0.0,0.0
14,2,28,5,65.64040179223409,1.0,0.0,0.0
14,2,29,5,63.472015752663,1.0,0.0,0.0
14,2,30,6,48.67867531597341,1.0,0.0,1.0
14,2,31,6,33.44773615828146,0.0,0.0,1.0
14,2,32,6,29.234504799106098,0.0,1.0,1.0
14,2,33,6,25.32480397962757,0.0,1.0,1.0
14,2,34,6,17.768482779900943,0.0,1.0,1.0
14,2,0,0,0.0,0.0,0.0,0.0
14,2,1,0,10.73744178189265,1.0,0.0,0.0
14,2,2,0,22.6141565437636,1.0,0.0,0.0
14,2,3,0,25.959034129182907,1.0,0.0,0.0
14,2,4,0,22.656227126738003,1.0,0.0,0.0
14,2,5,1,29.68402204905529,1.0,0.0,0.0
14,2,6,1,50.6443202662406,1.0,0.0,0.0
14,2,7,1,57.813370997147956,1.0,0.0,0.0
14,2,8,1,53.871184686864126,1.0,0.0,0.0
14,2,9,1,74.18693473408713,1.0,0.0,0.0
